,ZIP Code,latitude,longitude,city,state,county
5023,13303,43.364242,-75.468514,Ava,NY,Oneida
5024,13304,43.244355999999996,-75.166319,Barneveld,NY,Oneida
5025,13305,43.818705,-75.48034200000001,Beaver Falls,NY,Lewis
5026,13308,43.137703,-75.523266,Blossvale,NY,Oneida
5027,13309,43.233309999999996,-75.294896,Boonville,NY,Oneida
5028,13310,42.930710999999995,-75.560937,Bouckville,NY,Madison
5029,13312,43.818705,-75.48034200000001,Brantingham,NY,Lewis
5030,13313,42.879227,-75.267172,Bridgewater,NY,Oneida
5031,13314,42.954541,-75.616793,Brookfield,NY,Madison
5032,13315,42.734593,-75.133065,Burlington Flats,NY,Otsego
5033,13316,43.285739,-75.626755,Camden,NY,Oneida
5034,13317,42.867146000000005,-74.595636,Canajoharie,NY,Montgomery
5035,13318,42.921786,-75.255163,Cassville,NY,Oneida
5036,13319,43.028469,-75.26400799999999,Chadwicks,NY,Oneida
5037,13320,42.768195,-74.759734,Cherry Valley,NY,Otsego
5038,13321,43.090027,-75.387088,Clark Mills,NY,Oneida
5039,13322,42.961973,-75.233003,Clayville,NY,Oneida
5040,13323,43.036697,-75.382414,Clinton,NY,Oneida
5041,13324,43.271433,-75.04774,Cold Brook,NY,Herkimer
5042,13325,43.56647,-75.425289,Constableville,NY,Lewis
5043,13326,42.714065000000005,-74.890929,Cooperstown,NY,Otsego
5044,13327,43.909848,-75.365264,Croghan,NY,Lewis
5045,13328,42.983981,-75.422034,Deansboro,NY,Oneida
5046,13329,43.18486,-74.94174699999999,Dolgeville,NY,Herkimer
5047,13331,43.816675,-74.886163,Eagle Bay,NY,Herkimer
5048,13332,42.719674,-75.558861,Earlville,NY,Chenango
5049,13333,42.793309,-74.837198,East Springfield,NY,Otsego
5050,13334,42.82982,-75.65364,Eaton,NY,Madison
5051,13335,42.711712,-75.246539,Edmeston,NY,Otsego
5052,13337,42.755679,-74.876761,Fly Creek,NY,Otsego
5053,13338,43.500975,-75.153257,Forestport,NY,Oneida
5054,13339,42.924806,-74.616883,Fort Plain,NY,Montgomery
5055,13340,43.039203,-75.11816800000001,Frankfort,NY,Herkimer
5056,13341,43.036069,-75.396214,Franklin Springs,NY,Oneida
5057,13342,42.63153,-75.186593,Garrattsville,NY,Otsego
5058,13343,43.818705,-75.48034200000001,Glenfield,NY,Lewis
5059,13345,43.818705,-75.48034200000001,Greig,NY,Lewis
5060,13346,42.822666999999996,-75.55315300000001,Hamilton,NY,Madison
5061,13348,42.690531,-75.063513,Hartwick,NY,Otsego
5062,13350,43.026866999999996,-74.93340400000001,Herkimer,NY,Herkimer
5063,13352,43.328187,-75.117319,Hinckley,NY,Oneida
5064,13353,43.667618,-74.456913,Hoffmeister,NY,Hamilton
5065,13354,43.273266,-75.301263,Holland Patent,NY,Oneida
5066,13355,42.817285999999996,-75.422764,Hubbardsville,NY,Madison
5067,13357,43.013625,-74.958226,Ilion,NY,Herkimer
5068,13360,43.667618,-74.456913,Inlet,NY,Hamilton
5069,13361,42.964369,-74.88122800000001,Jordanville,NY,Herkimer
5070,13362,42.980334,-75.518569,Knoxboro,NY,Oneida
5071,13363,43.328374,-75.520067,Lee Center,NY,Oneida
5072,13364,42.954541,-75.616793,Leonardsville,NY,Madison
5073,13365,43.078904,-74.86442199999999,Little Falls,NY,Herkimer
5074,13367,43.789296,-75.415599,Lowville,NY,Lewis
5075,13368,43.621838000000004,-75.365348,Lyons Falls,NY,Lewis
5076,13401,43.267243,-75.688223,Mc Connellsville,NY,Oneida
5077,13402,42.898322,-75.54937199999999,Madison,NY,Madison
5078,13403,43.172019,-75.27371,Marcy,NY,Oneida
5079,13404,43.818705,-75.48034200000001,Martinsburg,NY,Lewis
5080,13406,43.135209,-74.934473,Middleville,NY,Herkimer
5081,13407,43.029258,-75.011662,Mohawk,NY,Herkimer
5082,13408,42.924089,-75.651484,Morrisville,NY,Madison
5083,13409,42.972773,-75.60072199999999,Munnsville,NY,Madison
5084,13410,42.937863,-74.611711,Nelliston,NY,Montgomery
5085,13411,42.631807,-75.38507299999999,New Berlin,NY,Chenango
5086,13413,43.067369,-75.290911,New Hartford,NY,Oneida
5087,13415,42.590419,-75.195695,New Lisbon,NY,Otsego
5088,13416,43.203313,-74.97189300000001,Newport,NY,Herkimer
5089,13417,43.100869,-75.29496,New York Mills,NY,Oneida
5090,13418,42.954541,-75.616793,North Brookfield,NY,Madison
5091,13420,43.752203,-74.873176,Old Forge,NY,Herkimer
5092,13421,43.047755,-75.64094399999999,Oneida,NY,Madison
5093,13424,43.056581,-75.38291,Oriskany,NY,Oneida
5094,13425,42.96965,-75.485421,Oriskany Falls,NY,Oneida
5095,13426,43.562757,-75.996773,Orwell,NY,Oswego
5096,13428,42.926617,-74.54472,Palatine Bridge,NY,Montgomery
5097,13431,43.232502000000004,-75.07288,Poland,NY,Herkimer
5098,13433,43.576823,-75.315816,Port Leyden,NY,Lewis
5099,13435,43.305156,-75.150183,Prospect,NY,Oneida
5100,13436,43.667618,-74.456913,Raquette Lake,NY,Hamilton
5101,13437,43.577131,-75.829419,Redfield,NY,Oswego
5102,13438,43.341666,-75.221046,Remsen,NY,Oneida
5103,13439,42.84018,-74.97159,Richfield Springs,NY,Otsego
5104,13440,43.208859999999994,-75.383365,Rome,NY,Oneida
5105,13441,43.164312,-75.511301,Rome,NY,Oneida
5106,13442,43.239274,-75.47796,Rome,NY,Oneida
5107,13449,43.239274,-75.47796,Rome,NY,Oneida
5108,13450,42.708040000000004,-74.802488,Roseboom,NY,Otsego
5109,13452,42.975134000000004,-74.657384,Saint Johnsville,NY,Montgomery
5110,13454,43.460951,-74.957099,Salisbury Center,NY,Herkimer
5111,13455,42.916235,-75.35448000000001,Sangerfield,NY,Oneida
5112,13456,42.991124,-75.270758,Sauquoit,NY,Oneida
5113,13457,42.775805,-75.048502,Schuyler Lake,NY,Otsego
5114,13459,42.787077000000004,-74.584971,Sharon Springs,NY,Schoharie
5115,13460,42.648204,-75.45582399999999,Sherburne,NY,Chenango
5116,13461,43.074349,-75.580839,Sherrill,NY,Oneida
5117,13464,42.672573,-75.593362,Smyrna,NY,Chenango
5118,13465,42.954541,-75.616793,Solsville,NY,Madison
5119,13468,42.83883,-74.85897,Springfield Center,NY,Otsego
5120,13469,43.219369,-75.299112,Stittville,NY,Oneida
5121,13470,43.190651,-74.650311,Stratford,NY,Fulton
5122,13471,43.228682,-75.59142299999999,Taberg,NY,Oneida
5123,13472,43.460951,-74.957099,Thendara,NY,Herkimer
5124,13473,43.818705,-75.48034200000001,Turin,NY,Lewis
5125,13475,42.893454,-74.836685,Van Hornesville,NY,Herkimer
5126,13476,43.092924,-75.50161,Vernon,NY,Oneida
5127,13477,43.141536,-75.530826,Vernon Center,NY,Oneida
5128,13478,43.146502000000005,-75.586218,Verona,NY,Oneida
5129,13479,43.053769,-75.271559,Washington Mills,NY,Oneida
5130,13480,42.926167,-75.360922,Waterville,NY,Oneida
5131,13482,42.704333,-75.184913,West Burlington,NY,Otsego
5132,13483,43.403751,-75.825528,Westdale,NY,Oneida
5133,13484,42.854631,-75.660462,West Eaton,NY,Madison
5134,13485,42.747058,-75.160928,West Edmeston,NY,Otsego
5135,13486,43.339068,-75.341898,Westernville,NY,Oneida
5136,13488,42.680906,-74.76529000000001,Westford,NY,Otsego
5137,13489,43.44448,-75.543231,West Leyden,NY,Lewis
5138,13490,43.124769,-75.432867,Westmoreland,NY,Oneida
5139,13491,42.909121999999996,-75.12867,West Winfield,NY,Herkimer
5140,13492,43.197827000000004,-75.287643,Whitesboro,NY,Oneida
5141,13493,43.427301,-75.880041,Williamstown,NY,Oswego
5142,13494,43.524904,-75.142771,Woodgate,NY,Oneida
5143,13495,43.102744,-75.321211,Yorkville,NY,Oneida
5144,13501,43.077369,-75.23320799999999,Utica,NY,Oneida
5145,13502,43.150119000000004,-75.192786,Utica,NY,Oneida
5146,13503,43.101869,-75.231158,Utica,NY,Oneida
5147,13504,43.136033000000005,-75.432486,Utica,NY,Oneida
5148,13505,43.087169,-75.26025899999999,Utica,NY,Oneida
5149,13599,43.239274,-75.47796,Utica,NY,Oneida
5150,13601,44.072542,-76.016589,Watertown,NY,Jefferson
5151,13602,44.032457,-75.754468,Fort Drum,NY,Jefferson
5152,13603,43.908739000000004,-75.89671899999999,Watertown,NY,Jefferson
5153,13605,43.960221999999995,-75.90563399999999,Adams,NY,Jefferson
5154,13606,43.831853,-76.007188,Adams Center,NY,Jefferson
5155,13607,44.074604,-75.84071899999999,Alexandria Bay,NY,Jefferson
5156,13608,44.148052,-75.759103,Antwerp,NY,Jefferson
5157,13611,43.778046,-76.125914,Belleville,NY,Jefferson
5158,13612,43.98871,-75.766746,Black River,NY,Jefferson
5159,13613,44.788969,-74.879786,Brasher Falls,NY,Saint Lawrence
5160,13614,44.538647999999995,-75.68666,Brier Hill,NY,Saint Lawrence
5161,13615,44.057685,-76.019634,Brownville,NY,Jefferson
5162,13616,43.951428,-75.860442,Calcium,NY,Jefferson
5163,13617,44.574484000000005,-75.059713,Canton,NY,Saint Lawrence
5164,13618,44.126469,-76.27258499999999,Cape Vincent,NY,Jefferson
5165,13619,44.068221,-75.920097,Carthage,NY,Jefferson
5166,13620,43.818705,-75.48034200000001,Castorland,NY,Lewis
5167,13621,44.845315,-75.047975,Chase Mills,NY,Saint Lawrence
5168,13622,44.091892,-76.108527,Chaumont,NY,Jefferson
5169,13623,44.440171,-75.757938,Chippewa Bay,NY,Saint Lawrence
5170,13624,44.144238,-76.062002,Clayton,NY,Jefferson
5171,13625,44.421607,-75.10507700000001,Colton,NY,Saint Lawrence
5172,13626,43.892324,-75.70359599999999,Copenhagen,NY,Lewis
5173,13627,43.818705,-75.48034200000001,Deer River,NY,Lewis
5174,13628,43.885519,-75.79831899999999,Deferiet,NY,Jefferson
5175,13630,44.462555,-75.30067,De Kalb Junction,NY,Saint Lawrence
5176,13631,43.818705,-75.48034200000001,Denmark,NY,Lewis
5177,13632,44.139501,-76.061552,Depauville,NY,Jefferson
5178,13633,44.498909999999995,-75.47715600000001,De Peyster,NY,Saint Lawrence
5179,13634,44.014261,-76.08001999999999,Dexter,NY,Jefferson
5180,13635,44.523528000000006,-75.160038,Edwards,NY,Saint Lawrence
5181,13636,43.75965,-76.152508,Ellisburg,NY,Jefferson
5182,13637,44.0981,-75.817097,Evans Mills,NY,Jefferson
5183,13638,44.017509999999994,-75.755032,Felts Mills,NY,Jefferson
5184,13639,44.23896,-75.12275600000001,Fine,NY,Saint Lawrence
5185,13640,44.321282000000004,-76.017151,Wellesley Island,NY,Jefferson
5186,13641,44.207681,-75.914556,Fishers Landing,NY,Jefferson
5187,13642,44.550897,-75.237516,Gouverneur,NY,Saint Lawrence
5188,13643,44.014697999999996,-75.72835699999999,Great Bend,NY,Jefferson
5189,13645,44.533125,-75.192865,Hailesboro,NY,Saint Lawrence
5190,13646,44.468,-75.35990699999999,Hammond,NY,Saint Lawrence
5191,13647,44.608734999999996,-74.973218,Hannawa Falls,NY,Saint Lawrence
5192,13648,43.818705,-75.48034200000001,Harrisville,NY,Lewis
5193,13649,44.921678,-74.706763,Helena,NY,Saint Lawrence
5194,13650,43.812653000000005,-76.208109,Henderson,NY,Jefferson
5195,13651,43.870841999999996,-76.180886,Henderson Harbor,NY,Jefferson
5196,13652,44.549025,-75.204351,Hermon,NY,Saint Lawrence
5197,13654,44.616648,-75.185085,Heuvelton,NY,Saint Lawrence
5198,13655,44.980232,-74.647334,Hogansburg,NY,Franklin
5199,13656,44.200392,-75.984109,La Fargeville,NY,Jefferson
5200,13657,44.035703000000005,-76.090424,Limerick,NY,Jefferson
5201,13658,44.516168,-75.21642,Lisbon,NY,Saint Lawrence
5202,13659,43.750370000000004,-75.899974,Lorraine,NY,Jefferson
5203,13660,44.770682,-75.019312,Madrid,NY,Saint Lawrence
5204,13661,43.727352,-76.090851,Mannsville,NY,Jefferson
5205,13662,44.57026,-75.152249,Massena,NY,Saint Lawrence
5206,13664,44.555889,-75.655877,Morristown,NY,Saint Lawrence
5207,13665,44.054012,-75.514487,Natural Bridge,NY,Jefferson
5208,13666,44.533125,-75.192865,Newton Falls,NY,Saint Lawrence
5209,13667,44.855075,-74.94294599999999,Norfolk,NY,Saint Lawrence
5210,13668,44.53517,-75.099289,Norwood,NY,Saint Lawrence
5211,13669,44.509143,-75.24979499999999,Ogdensburg,NY,Saint Lawrence
5212,13670,44.216681,-75.084323,Oswegatchie,NY,Saint Lawrence
5213,13671,44.308475,-75.66879,Oxbow,NY,Jefferson
5214,13672,44.544283,-74.780387,Parishville,NY,Saint Lawrence
5215,13673,44.116323,-75.719346,Philadelphia,NY,Jefferson
5216,13674,43.73345,-76.054313,Pierrepont Manor,NY,Jefferson
5217,13675,44.283403,-75.857026,Plessis,NY,Jefferson
5218,13676,44.539716999999996,-75.142415,Potsdam,NY,Saint Lawrence
5219,13677,44.673438,-75.082041,Pyrites,NY,Saint Lawrence
5220,13678,44.828685,-74.979811,Raymondville,NY,Saint Lawrence
5221,13679,44.327083,-75.80354,Redwood,NY,Jefferson
5222,13680,44.452668,-75.342977,Rensselaer Falls,NY,Saint Lawrence
5223,13681,44.439964,-75.377707,Richville,NY,Saint Lawrence
5224,13682,43.856677000000005,-75.907485,Rodman,NY,Jefferson
5225,13683,44.533125,-75.192865,Rooseveltown,NY,Saint Lawrence
5226,13684,44.382351,-75.104276,Russell,NY,Saint Lawrence
5227,13685,43.872933,-76.092563,Sackets Harbor,NY,Jefferson
5228,13687,44.64472,-74.87915500000001,South Colton,NY,Saint Lawrence
5229,13688,43.951665999999996,-75.767772,South Rutland,NY,Jefferson
5230,13690,44.174001000000004,-74.991929,Star Lake,NY,Saint Lawrence
5231,13691,44.220448,-75.767059,Theresa,NY,Jefferson
5232,13692,44.289833,-76.02620999999999,Thousand Island Park,NY,Jefferson
5233,13693,44.029787,-76.222374,Three Mile Bay,NY,Jefferson
5234,13694,44.550616999999995,-75.194099,Waddington,NY,Saint Lawrence
5235,13695,44.140791,-74.91249300000001,Wanakena,NY,Saint Lawrence
5236,13696,44.69563,-74.89998,West Stockholm,NY,Saint Lawrence
5237,13697,44.642889000000004,-74.840761,Winthrop,NY,Saint Lawrence
5238,13699,44.496564,-75.072951,Potsdam,NY,Saint Lawrence
5239,13730,42.255146999999994,-75.533335,Afton,NY,Chenango
5240,13731,42.12923,-74.843187,Andes,NY,Delaware
5241,13732,42.049797999999996,-76.181009,Apalachin,NY,Tioga
5242,13733,42.295949,-75.507589,Bainbridge,NY,Chenango
5243,13734,42.12518,-76.405626,Barton,NY,Tioga
5244,13736,42.294616,-76.198223,Berkshire,NY,Tioga
5245,13737,42.080494,-76.097288,Bible School Park,NY,Broome
5246,13738,42.567313,-76.123795,Blodgett Mills,NY,Cortland
5247,13739,42.340298,-74.874437,Bloomville,NY,Delaware
5248,13740,42.183045,-74.925617,Bovina Center,NY,Delaware
5249,13743,42.226448,-76.309863,Candor,NY,Tioga
5250,13744,42.243783,-75.90689,Castle Creek,NY,Broome
5251,13745,42.173775,-75.872839,Chenango Bridge,NY,Broome
5252,13746,42.277777,-75.846246,Chenango Forks,NY,Broome
5253,13747,42.505122,-74.982056,Colliersville,NY,Otsego
5254,13748,42.108659,-75.809834,Conklin,NY,Broome
5255,13749,42.206745,-75.74488000000001,Corbettsville,NY,Broome
5256,13750,42.444889,-74.84021700000001,Davenport,NY,Delaware
5257,13751,42.424859000000005,-74.900195,Davenport Center,NY,Delaware
5258,13752,42.220641,-74.916308,De Lancey,NY,Delaware
5259,13753,42.293718,-74.920671,Delhi,NY,Delaware
5260,13754,42.097004,-75.713691,Deposit,NY,Broome
5261,13755,42.035768,-74.900852,Downsville,NY,Delaware
5262,13756,42.003935,-75.122615,East Branch,NY,Delaware
5263,13757,42.350091,-74.977712,East Meredith,NY,Delaware
5264,13758,42.583518,-75.72193100000001,East Pharsalia,NY,Chenango
5265,13760,42.150588,-76.055064,Endicott,NY,Broome
5266,13761,42.206745,-75.74488000000001,Endicott,NY,Broome
5267,13762,42.206745,-75.74488000000001,Endwell,NY,Broome
5268,13763,42.206745,-75.74488000000001,Endicott,NY,Broome
5269,13774,42.183045,-74.925617,Fishs Eddy,NY,Delaware
5270,13775,42.32887,-75.136628,Franklin,NY,Delaware
5271,13776,42.458584,-75.311836,Gilbertsville,NY,Otsego
5272,13777,42.244157,-75.989275,Glen Aubrey,NY,Broome
5273,13778,42.34013,-75.73419100000001,Greene,NY,Chenango
5274,13780,42.365134000000005,-75.611685,Guilford,NY,Chenango
5275,13782,42.192781,-75.012689,Hamden,NY,Delaware
5276,13783,42.115853,-75.028814,Hancock,NY,Delaware
5277,13784,42.431067999999996,-76.159312,Harford,NY,Cortland
5278,13786,42.183045,-74.925617,Harpersfield,NY,Delaware
5279,13787,42.186306,-75.67618,Harpursville,NY,Broome
5280,13788,42.380427000000005,-74.71160400000001,Hobart,NY,Delaware
5281,13790,42.159206,-75.930931,Johnson City,NY,Broome
5282,13794,42.402815999999994,-76.036582,Killawog,NY,Broome
5283,13795,42.056172,-75.788126,Kirkwood,NY,Broome
5284,13796,42.555454,-75.135511,Laurens,NY,Otsego
5285,13797,42.339355,-76.04502600000001,Lisle,NY,Broome
5286,13801,42.49712,-75.731309,Mc Donough,NY,Chenango
5287,13802,42.253754,-76.046399,Maine,NY,Broome
5288,13803,42.497925,-76.04742900000001,Marathon,NY,Cortland
5289,13804,42.183045,-74.925617,Masonville,NY,Delaware
5290,13806,42.183045,-74.925617,Meridale,NY,Delaware
5291,13807,42.601799,-74.975717,Milford,NY,Otsego
5292,13808,42.531661,-75.131023,Morris,NY,Otsego
5293,13809,42.400281,-75.451576,Mount Upton,NY,Chenango
5294,13810,42.610748,-75.102602,Mount Vision,NY,Otsego
5295,13811,42.170428,-76.213825,Newark Valley,NY,Tioga
5296,13812,42.039953999999994,-76.370793,Nichols,NY,Tioga
5297,13813,42.147453999999996,-75.55656,Nineveh,NY,Broome
5298,13814,42.603574,-75.528221,North Norwich,NY,Chenango
5299,13815,42.536226,-75.60177900000001,Norwich,NY,Chenango
5300,13820,42.461688,-75.096727,Oneonta,NY,Otsego
5301,13825,42.441165000000005,-75.148268,Otego,NY,Otsego
5302,13826,42.112127,-75.639586,Ouaquaga,NY,Broome
5303,13827,42.176815999999995,-76.2568,Owego,NY,Tioga
5304,13830,42.437881,-75.567327,Oxford,NY,Chenango
5305,13832,42.568979,-75.654133,Plymouth,NY,Chenango
5306,13833,42.195785,-75.759054,Port Crane,NY,Broome
5307,13834,42.539439,-74.966985,Portlandville,NY,Otsego
5308,13835,42.371552,-76.197488,Richford,NY,Tioga
5309,13837,42.183045,-74.925617,Shinhopple,NY,Delaware
5310,13838,42.308884,-75.391644,Sidney,NY,Delaware
5311,13839,42.217118,-75.232488,Sidney Center,NY,Delaware
5312,13840,42.039512,-76.400376,Smithboro,NY,Tioga
5313,13841,42.461525,-75.632735,Smithville Flats,NY,Chenango
5314,13842,42.183045,-74.925617,South Kortright,NY,Delaware
5315,13843,42.542578999999996,-75.412243,South New Berlin,NY,Chenango
5316,13844,42.624833,-75.652767,South Plymouth,NY,Chenango
5317,13845,42.065841999999996,-76.381946,Tioga Center,NY,Tioga
5318,13846,42.380509,-75.059702,Treadwell,NY,Delaware
5319,13847,42.183045,-74.925617,Trout Creek,NY,Delaware
5320,13848,42.214705,-75.727699,Tunnel,NY,Broome
5321,13849,42.382962,-75.292321,Unadilla,NY,Otsego
5322,13850,42.055476,-76.027088,Vestal,NY,Broome
5323,13851,42.206745,-75.74488000000001,Vestal,NY,Broome
5324,13856,42.250118,-75.125556,Walton,NY,Delaware
5325,13859,42.379383000000004,-75.264556,Wells Bridge,NY,Otsego
5326,13860,42.183045,-74.925617,West Davenport,NY,Delaware
5327,13861,42.501093,-75.140874,West Oneonta,NY,Otsego
5328,13862,42.321825,-75.945183,Whitney Point,NY,Broome
5329,13863,42.449946000000004,-75.924813,Willet,NY,Cortland
5330,13864,42.186744,-76.348074,Willseyville,NY,Tioga
5331,13865,42.069103000000005,-75.64407800000001,Windsor,NY,Broome
5332,13901,42.165628999999996,-75.89068499999999,Binghamton,NY,Broome
5333,13902,42.105375,-75.8876,Binghamton,NY,Broome
5334,13903,42.083005,-75.923248,Binghamton,NY,Broome
5335,13904,42.131088,-75.787801,Binghamton,NY,Broome
5336,13905,42.173709,-75.922159,Binghamton,NY,Broome
5337,14001,43.013808000000004,-78.525296,Akron,NY,Erie
5338,14003,42.998052,-78.184813,Alabama,NY,Genesee
5339,14004,42.872937,-78.528446,Alden,NY,Erie
5340,14005,42.917621999999994,-78.264873,Alexander,NY,Genesee
5341,14006,42.823386,-78.858355,Angola,NY,Erie
5342,14008,43.291696,-78.626944,Appleton,NY,Niagara
5343,14009,42.597171,-78.37463000000001,Arcade,NY,Wyoming
5344,14010,42.768413,-78.88709399999999,Athol Springs,NY,Erie
5345,14011,42.699424,-78.28779300000001,Attica,NY,Wyoming
5346,14012,43.327031,-78.534963,Barker,NY,Niagara
5347,14013,43.077884000000005,-78.394594,Basom,NY,Genesee
5348,14020,42.980544,-78.231764,Batavia,NY,Genesee
5349,14021,42.998052,-78.184813,Batavia,NY,Genesee
5350,14024,42.590046,-78.246616,Bliss,NY,Wyoming
5351,14025,42.625391,-78.72676700000001,Boston,NY,Erie
5352,14026,42.941008000000004,-78.688009,Bowmansville,NY,Erie
5353,14027,42.57075,-79.030785,Brant,NY,Erie
5354,14028,43.313814,-78.73690699999999,Burt,NY,Niagara
5355,14029,42.474283,-78.247413,Centerville,NY,Allegany
5356,14030,42.560669,-78.522178,Chaffee,NY,Erie
5357,14031,42.992968,-78.60126899999999,Clarence,NY,Erie
5358,14032,42.937314,-78.59338100000001,Clarence Center,NY,Erie
5359,14033,42.646440999999996,-78.66627199999999,Colden,NY,Erie
5360,14034,42.668773,-78.816333,Collins,NY,Erie
5361,14035,42.49064,-78.849861,Collins Center,NY,Erie
5362,14036,42.978522,-78.372338,Corfu,NY,Genesee
5363,14037,42.807705,-78.446855,Cowlesville,NY,Wyoming
5364,14038,42.947259,-78.47444399999999,Crittenden,NY,Erie
5365,14039,42.837456,-78.1719,Dale,NY,Wyoming
5366,14040,42.895989,-78.385667,Darien Center,NY,Genesee
5367,14041,42.408583,-78.984391,Dayton,NY,Cattaraugus
5368,14042,42.473934,-78.494065,Delevan,NY,Cattaraugus
5369,14043,42.898958,-78.707872,Depew,NY,Erie
5370,14047,42.683521999999996,-78.995736,Derby,NY,Erie
5371,14048,42.487716,-79.328287,Dunkirk,NY,Chautauqua
5372,14051,43.042907,-78.698796,East Amherst,NY,Erie
5373,14052,42.768209000000006,-78.577136,East Aurora,NY,Erie
5374,14054,42.917037,-78.126525,East Bethany,NY,Genesee
5375,14055,42.559422999999995,-78.621851,East Concord,NY,Erie
5376,14056,42.991172999999996,-78.31217099999999,East Pembroke,NY,Genesee
5377,14057,42.641428999999995,-78.875456,Eden,NY,Erie
5378,14058,43.088434,-78.16261,Elba,NY,Genesee
5379,14059,42.828309000000004,-78.628966,Elma,NY,Erie
5380,14060,42.445698,-78.341227,Farmersville Station,NY,Cattaraugus
5381,14061,42.594627,-79.08404,Farnham,NY,Erie
5382,14062,42.441146,-79.17234300000001,Forestville,NY,Chautauqua
5383,14063,42.412217,-79.319254,Fredonia,NY,Chautauqua
5384,14065,42.475344,-78.370334,Freedom,NY,Cattaraugus
5385,14066,42.629014,-78.19448,Gainesville,NY,Wyoming
5386,14067,43.208166,-78.56623,Gasport,NY,Niagara
5387,14068,43.026737,-78.762454,Getzville,NY,Erie
5388,14069,42.610186999999996,-78.639976,Glenwood,NY,Erie
5389,14070,42.419940000000004,-78.954628,Gowanda,NY,Cattaraugus
5390,14072,43.015256,-78.958945,Grand Island,NY,Erie
5391,14075,42.729083,-78.83759599999999,Hamburg,NY,Erie
5392,14080,42.640178999999996,-78.543738,Holland,NY,Erie
5393,14081,42.543516,-79.101301,Irving,NY,Chautauqua
5394,14082,42.65161,-78.38709899999999,Java Center,NY,Wyoming
5395,14083,42.675193,-78.436442,Java Village,NY,Wyoming
5396,14085,42.716055,-78.929357,Lake View,NY,Erie
5397,14086,42.907658000000005,-78.632137,Lancaster,NY,Erie
5398,14091,42.543859999999995,-78.94475,Lawtons,NY,Erie
5399,14092,43.170805,-78.989515,Lewiston,NY,Niagara
5400,14094,43.168463,-78.706886,Lockport,NY,Niagara
5401,14095,43.326840000000004,-78.83068100000001,Lockport,NY,Niagara
5402,14098,43.324031,-78.367151,Lyndonville,NY,Orleans
5403,14101,42.38917,-78.55421700000001,Machias,NY,Cattaraugus
5404,14102,42.851099,-78.547172,Marilla,NY,Erie
5405,14103,43.239442,-78.359871,Medina,NY,Orleans
5406,14105,43.196946999999994,-78.502849,Middleport,NY,Niagara
5407,14107,43.326840000000004,-78.83068100000001,Model City,NY,Niagara
5408,14108,43.271156,-78.724806,Newfane,NY,Niagara
5409,14109,43.326840000000004,-78.83068100000001,Niagara University,NY,Niagara
5410,14110,42.768413,-78.88709399999999,North Boston,NY,Erie
5411,14111,42.583165,-78.91888,North Collins,NY,Erie
5412,14112,42.691742,-78.99265799999999,North Evans,NY,Erie
5413,14113,42.656199,-78.340092,North Java,NY,Wyoming
5414,14120,43.179206,-78.808908,North Tonawanda,NY,Niagara
5415,14125,43.087438,-78.269677,Oakfield,NY,Genesee
5416,14126,43.330443,-78.726661,Olcott,NY,Niagara
5417,14127,42.742540999999996,-78.704437,Orchard Park,NY,Erie
5418,14129,42.472671000000005,-79.007621,Perrysburg,NY,Cattaraugus
5419,14130,42.543108000000004,-78.153849,Pike,NY,Wyoming
5420,14131,43.233055,-78.906562,Ransomville,NY,Niagara
5421,14132,43.153105,-78.885611,Sanborn,NY,Niagara
5422,14133,42.489129,-78.366991,Sandusky,NY,Cattaraugus
5423,14134,42.532281,-78.51723299999999,Sardinia,NY,Erie
5424,14135,42.488983000000005,-79.238997,Sheridan,NY,Chautauqua
5425,14136,42.520038,-79.20784300000001,Silver Creek,NY,Chautauqua
5426,14138,42.374077,-78.94643,South Dayton,NY,Cattaraugus
5427,14139,42.716759,-78.54347800000001,South Wales,NY,Erie
5428,14140,42.807159000000006,-78.667599,Spring Brook,NY,Erie
5429,14141,42.538335,-78.68516899999999,Springville,NY,Erie
5430,14143,42.975195,-78.069868,Stafford,NY,Genesee
5431,14144,43.199494,-79.042477,Stella Niagara,NY,Niagara
5432,14145,42.733778,-78.423303,Strykersville,NY,Wyoming
5433,14150,42.997040000000005,-78.878659,Tonawanda,NY,Erie
5434,14151,42.768413,-78.88709399999999,Tonawanda,NY,Erie
5435,14166,42.4511,-79.415421,Van Buren Point,NY,Chautauqua
5436,14167,42.738977,-78.312478,Varysburg,NY,Wyoming
5437,14168,42.509271000000005,-78.999471,Versailles,NY,Cattaraugus
5438,14169,42.767333,-78.585646,Wales Center,NY,Erie
5439,14170,42.702797,-78.670098,West Falls,NY,Erie
5440,14171,42.406409000000004,-78.639581,West Valley,NY,Cattaraugus
5441,14172,43.272729,-78.83100999999999,Wilson,NY,Niagara
5442,14173,42.524691,-78.475474,Yorkshire,NY,Cattaraugus
5443,14174,43.244454,-78.988325,Youngstown,NY,Niagara
5444,14201,42.929303000000004,-78.832706,Buffalo,NY,Erie
5445,14202,42.889662,-78.884157,Buffalo,NY,Erie
5446,14203,42.868057,-78.867906,Buffalo,NY,Erie
5447,14204,42.882957,-78.864898,Buffalo,NY,Erie
5448,14205,42.768413,-78.88709399999999,Buffalo,NY,Erie
5449,14206,42.881012,-78.814555,Buffalo,NY,Erie
5450,14207,42.949557,-78.897009,Buffalo,NY,Erie
5451,14208,42.916107000000004,-78.85815699999999,Buffalo,NY,Erie
