State FIPS Code,County FIPS Code,County Name/State Abbreviation,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
13,255,"Spalding County, Georgia",64006.0,38.5,40548.0,19899.0,14798.0,23.119707527419305
13,257,"Stephens County, Georgia",25584.0,41.2,37088.0,20125.0,4995.0,19.52392120075047
13,259,"Stewart County, Georgia",5791.0,37.3,20882.0,13883.0,1666.0,28.7687791400449
13,261,"Sumter County, Georgia",31070.0,35.0,33534.0,18487.0,9749.0,31.37753459929192
13,263,"Talbot County, Georgia",6373.0,47.9,36957.0,20366.0,1307.0,20.508394790522516
13,265,"Taliaferro County, Georgia",1904.0,44.0,28152.0,15469.0,593.0,31.144957983193276
13,267,"Tattnall County, Georgia",25260.0,36.6,35578.0,15632.0,5290.0,20.94220110847189
13,269,"Taylor County, Georgia",8354.0,42.7,27114.0,17321.0,2310.0,27.651424467321043
13,271,"Telfair County, Georgia",16405.0,39.6,27657.0,12440.0,3611.0,22.01158183480646
13,273,"Terrell County, Georgia",9132.0,41.2,30438.0,17246.0,3053.0,33.431887866841876
13,275,"Thomas County, Georgia",44977.0,39.6,38241.0,22178.0,9377.0,20.848433643862418
13,277,"Tift County, Georgia",40691.0,35.2,37613.0,20642.0,10638.0,26.143373227495022
13,279,"Toombs County, Georgia",27160.0,35.6,33081.0,20309.0,7117.0,26.2039764359352
13,281,"Towns County, Georgia",10976.0,53.0,39321.0,21671.0,1528.0,13.921282798833818
13,283,"Treutlen County, Georgia",6711.0,40.3,40204.0,21307.0,1184.0,17.6426762032484
13,285,"Troup County, Georgia",69314.0,36.2,42545.0,21942.0,14388.0,20.757711284877512
13,287,"Turner County, Georgia",8151.0,39.2,34667.0,17149.0,2157.0,26.46301067353699
13,289,"Twiggs County, Georgia",8363.0,45.7,31625.0,18255.0,2504.0,29.94140858543585
13,291,"Union County, Georgia",22033.0,53.6,41686.0,23603.0,2822.0,12.80806063631825
13,293,"Upson County, Georgia",26394.0,41.1,35699.0,19511.0,5910.0,22.391452602864288
13,295,"Walker County, Georgia",68143.0,40.7,41539.0,21588.0,12273.0,18.010654065714746
13,297,"Walton County, Georgia",87436.0,38.9,54459.0,24141.0,11365.0,12.998078594629215
13,299,"Ware County, Georgia",35671.0,38.2,34705.0,18396.0,9310.0,26.099632754898938
13,301,"Warren County, Georgia",5504.0,45.0,31875.0,18381.0,1432.0,26.017441860465116
13,303,"Washington County, Georgia",20680.0,40.3,37417.0,18662.0,4996.0,24.158607350096712
13,305,"Wayne County, Georgia",30006.0,37.9,39908.0,18663.0,5684.0,18.942878091048456
13,307,"Webster County, Georgia",2672.0,39.8,37072.0,20834.0,596.0,22.305389221556887
13,309,"Wheeler County, Georgia",7932.0,38.4,27779.0,9688.0,1383.0,17.4357034795764
13,311,"White County, Georgia",28140.0,44.5,42264.0,22055.0,5345.0,18.994314143567873
13,313,"Whitfield County, Georgia",103653.0,35.1,41764.0,21158.0,20126.0,19.416707668856667
13,315,"Wilcox County, Georgia",8884.0,39.3,34071.0,14536.0,1422.0,16.0063034669068
13,317,"Wilkes County, Georgia",9924.0,44.7,33462.0,19129.0,2620.0,26.400644901249496
13,319,"Wilkinson County, Georgia",9312.0,42.8,38827.0,19173.0,1915.0,20.564862542955325
13,321,"Worth County, Georgia",20988.0,41.0,38684.0,20068.0,3837.0,18.281875357347054
15,001,"Hawaii County, Hawaii",193680.0,41.8,53936.0,25827.0,35737.0,18.451569599339116
15,003,"Honolulu County, Hawaii",986999.0,37.4,77161.0,32194.0,90359.0,9.154923155950513
15,005,"Kalawao County, Hawaii",91.0,56.5,65625.0,45812.0,11.0,12.087912087912088
15,007,"Kauai County, Hawaii",70447.0,42.0,68224.0,28791.0,6703.0,9.514954504805031
15,009,"Maui County, Hawaii",162456.0,40.5,68777.0,30599.0,15767.0,9.705397153690846
16,001,"Ada County, Idaho",425798.0,36.1,58099.0,30086.0,51101.0,12.001230630486756
16,003,"Adams County, Idaho",3865.0,51.7,41335.0,22741.0,561.0,14.514877102199224
16,005,"Bannock County, Idaho",83815.0,33.0,45216.0,22885.0,14875.0,17.747419912903418
16,007,"Bear Lake County, Idaho",5928.0,39.5,46863.0,22985.0,847.0,14.288124156545209
16,009,"Benewah County, Idaho",9068.0,46.0,42600.0,22055.0,1510.0,16.651962946625495
16,011,"Bingham County, Idaho",45261.0,33.0,49943.0,20199.0,6008.0,13.274121208104107
16,013,"Blaine County, Idaho",21427.0,42.9,58086.0,34330.0,2707.0,12.633593130162879
16,015,"Boise County, Idaho",6891.0,53.1,44591.0,28273.0,938.0,13.61195762588884
16,017,"Bonner County, Idaho",41389.0,47.5,43697.0,24507.0,6092.0,14.718886660706952
16,019,"Bonneville County, Idaho",108989.0,32.6,52831.0,24889.0,13711.0,12.580168640872015
16,021,"Boundary County, Idaho",11141.0,43.4,39279.0,22822.0,1813.0,16.2732250246836
16,023,"Butte County, Idaho",2592.0,45.0,39653.0,25209.0,396.0,15.277777777777779
16,025,"Camas County, Idaho",968.0,40.3,42708.0,26544.0,192.0,19.834710743801654
16,027,"Canyon County, Idaho",202782.0,33.0,44860.0,18639.0,37366.0,18.426684814234005
16,029,"Caribou County, Idaho",6813.0,36.8,57957.0,25146.0,680.0,9.980918831645385
16,031,"Cassia County, Idaho",23441.0,31.8,46215.0,18785.0,3563.0,15.1998634870526
16,033,"Clark County, Idaho",960.0,30.3,32422.0,14622.0,260.0,27.083333333333332
16,035,"Clearwater County, Idaho",8528.0,50.3,40266.0,21316.0,972.0,11.397748592870544
16,037,"Custer County, Idaho",4185.0,52.1,39497.0,23624.0,852.0,20.3584229390681
16,039,"Elmore County, Idaho",26103.0,31.1,44444.0,22045.0,4587.0,17.572692793931733
16,041,"Franklin County, Idaho",13013.0,32.8,50500.0,19985.0,1606.0,12.341504649196956
16,043,"Fremont County, Idaho",12896.0,36.9,49973.0,21196.0,1475.0,11.437655086848634
16,045,"Gem County, Idaho",16853.0,45.4,40767.0,18745.0,3705.0,21.984216459977453
16,047,"Gooding County, Idaho",15157.0,36.7,40704.0,20418.0,2348.0,15.491192188427789
16,049,"Idaho County, Idaho",16251.0,49.3,38597.0,19524.0,2536.0,15.605193526552211
16,051,"Jefferson County, Idaho",27096.0,31.4,54646.0,20750.0,3023.0,11.156628284617655
16,053,"Jerome County, Idaho",22694.0,32.4,44447.0,18214.0,3786.0,16.682823653829207
16,055,"Kootenai County, Idaho",147716.0,39.7,50924.0,26514.0,18412.0,12.4644588263966
16,057,"Latah County, Idaho",38593.0,28.3,42133.0,22717.0,7929.0,20.54517658642759
16,059,"Lemhi County, Idaho",7743.0,52.6,34762.0,21953.0,1284.0,16.582719876017048
16,061,"Lewis County, Idaho",3826.0,47.9,38068.0,22589.0,598.0,15.6299006795609
16,063,"Lincoln County, Idaho",5292.0,33.8,44500.0,18239.0,630.0,11.904761904761905
16,065,"Madison County, Idaho",38114.0,23.3,33856.0,15103.0,12226.0,32.07745185496143
16,067,"Minidoka County, Idaho",20331.0,35.4,46147.0,22103.0,3584.0,17.62825242240913
16,069,"Nez Perce County, Idaho",39995.0,41.2,49541.0,25179.0,5266.0,13.166645830728841
16,071,"Oneida County, Idaho",4269.0,38.9,40564.0,19073.0,582.0,13.633169360505974
16,073,"Owyhee County, Idaho",11356.0,37.7,34785.0,18135.0,2643.0,23.27404015498415
16,075,"Payette County, Idaho",22773.0,39.1,45670.0,21700.0,4199.0,18.438501734510165
16,077,"Power County, Idaho",7696.0,34.7,46318.0,20431.0,937.0,12.175155925155925
16,079,"Shoshone County, Idaho",12551.0,47.2,37449.0,21875.0,2208.0,17.59222372719305
16,081,"Teton County, Idaho",10437.0,35.6,58173.0,29251.0,1283.0,12.29280444572195
16,083,"Twin Falls County, Idaho",80955.0,34.6,45500.0,21682.0,12417.0,15.338150824532148
16,085,"Valley County, Idaho",9897.0,48.8,53630.0,28133.0,1369.0,13.832474487218349
16,087,"Washington County, Idaho",10035.0,44.6,37525.0,19559.0,1508.0,15.02740408570005
17,001,"Adams County, Illinois",66949.0,41.1,48065.0,26053.0,8457.0,12.63200346532435
17,003,"Alexander County, Illinois",7051.0,41.9,29071.0,16067.0,2284.0,32.39256843000993
17,005,"Bond County, Illinois",17137.0,41.3,52159.0,23660.0,2553.0,14.897590009920057
17,007,"Boone County, Illinois",53656.0,38.3,60063.0,27825.0,5908.0,11.010884150887133
17,009,"Brown County, Illinois",6836.0,37.4,52500.0,21822.0,591.0,8.645406670567583
17,011,"Bureau County, Illinois",33822.0,43.6,51425.0,27332.0,4340.0,12.831884572171958
17,013,"Calhoun County, Illinois",4962.0,46.7,52949.0,25341.0,595.0,11.991132607819427
17,015,"Carroll County, Illinois",14793.0,47.7,50052.0,27325.0,1663.0,11.241803555735821
17,017,"Cass County, Illinois",13068.0,40.1,48887.0,25010.0,1787.0,13.674625038261402
17,019,"Champaign County, Illinois",206420.0,29.5,48899.0,27373.0,41161.0,19.94041275070245
17,021,"Christian County, Illinois",33888.0,42.5,47417.0,23823.0,4356.0,12.854107648725213
17,023,"Clark County, Illinois",16089.0,43.1,48693.0,25806.0,2576.0,16.010939150972714
17,025,"Clay County, Illinois",13466.0,43.1,45984.0,23843.0,1854.0,13.768008317243428
17,027,"Clinton County, Illinois",37858.0,40.1,63929.0,29512.0,3406.0,8.996777431454381
17,029,"Coles County, Illinois",52802.0,33.6,38800.0,23944.0,10711.0,20.28521646907314
17,031,"Cook County, Illinois",5227575.0,36.1,56902.0,32179.0,856682.0,16.387751490892047
17,033,"Crawford County, Illinois",19441.0,42.5,47364.0,26245.0,2192.0,11.275140167686848
17,035,"Cumberland County, Illinois",10890.0,41.6,44281.0,22786.0,1747.0,16.042240587695133
17,037,"DeKalb County, Illinois",104458.0,30.5,56076.0,25172.0,18001.0,17.232763407302457
17,039,"De Witt County, Illinois",16322.0,43.3,53510.0,28294.0,1926.0,11.800024506800638
17,041,"Douglas County, Illinois",19770.0,38.0,52984.0,26309.0,2223.0,11.244309559939301
17,043,"DuPage County, Illinois",930514.0,38.9,81521.0,40547.0,64677.0,6.950674573407816
17,045,"Edgar County, Illinois",17828.0,44.1,46440.0,25122.0,2845.0,15.958043527036123
17,047,"Edwards County, Illinois",6612.0,43.6,47035.0,25235.0,760.0,11.494252873563218
17,049,"Effingham County, Illinois",34356.0,39.2,52977.0,27680.0,3634.0,10.57748282687158
17,051,"Fayette County, Illinois",22025.0,40.4,44745.0,21665.0,3240.0,14.7105561861521
17,053,"Ford County, Illinois",13758.0,43.4,49257.0,25524.0,1871.0,13.599360372147114
17,055,"Franklin County, Illinois",39503.0,41.9,39507.0,22119.0,7440.0,18.834012606637472
17,057,"Fulton County, Illinois",36047.0,42.4,46183.0,22969.0,5232.0,14.514383998668405
17,059,"Gallatin County, Illinois",5325.0,44.7,41269.0,23109.0,860.0,16.150234741784036
17,061,"Greene County, Illinois",13390.0,42.5,42880.0,21916.0,2250.0,16.803584764749814
17,063,"Grundy County, Illinois",50338.0,37.2,67162.0,30232.0,4899.0,9.732210258651516
17,065,"Hamilton County, Illinois",8251.0,43.0,45076.0,24309.0,1219.0,14.773966791904012
17,067,"Hancock County, Illinois",18633.0,46.4,50077.0,25647.0,2124.0,11.39913057478667
17,069,"Hardin County, Illinois",4173.0,46.1,39926.0,21573.0,774.0,18.547807332854063
17,071,"Henderson County, Illinois",6966.0,49.2,46216.0,26504.0,731.0,10.493827160493828
17,073,"Henry County, Illinois",49681.0,42.3,54757.0,27777.0,6019.0,12.115295585837645
17,075,"Iroquois County, Illinois",28814.0,44.3,47823.0,25562.0,4556.0,15.811758173110293
17,077,"Jackson County, Illinois",59188.0,30.8,33845.0,21948.0,15533.0,26.24349530310198
17,079,"Jasper County, Illinois",9592.0,42.8,56305.0,25811.0,775.0,8.079649708090075
17,081,"Jefferson County, Illinois",38523.0,40.9,43467.0,23054.0,6392.0,16.592684889546504
17,083,"Jersey County, Illinois",22441.0,42.4,52738.0,26346.0,1954.0,8.707276859319995
17,085,"Jo Daviess County, Illinois",22186.0,48.6,54702.0,29892.0,2051.0,9.244568646894438
17,087,"Johnson County, Illinois",12866.0,42.9,44179.0,20928.0,1363.0,10.593813150940463
17,089,"Kane County, Illinois",526615.0,36.2,71602.0,31774.0,57312.0,10.8830929616513
17,091,"Kankakee County, Illinois",111493.0,37.4,54697.0,25111.0,16800.0,15.068210560304234
17,093,"Kendall County, Illinois",121452.0,34.4,85736.0,31920.0,6578.0,5.416131475809373
17,095,"Knox County, Illinois",51752.0,42.1,40605.0,22939.0,8418.0,16.266038027515844
17,097,"Lake County, Illinois",702890.0,37.8,79886.0,40655.0,60664.0,8.630653445062528
17,099,"LaSalle County, Illinois",111935.0,41.8,51684.0,26228.0,15069.0,13.462277214454817
17,101,"Lawrence County, Illinois",16582.0,39.6,42650.0,16417.0,1929.0,11.633096128331927
17,103,"Lee County, Illinois",34718.0,42.7,55067.0,27021.0,3783.0,10.896364997983754
17,105,"Livingston County, Illinois",37278.0,41.2,54074.0,26777.0,4364.0,11.706636622136381
17,107,"Logan County, Illinois",29820.0,40.0,52676.0,23410.0,2996.0,10.046948356807512
17,109,"McDonough County, Illinois",31727.0,30.7,41484.0,22387.0,6513.0,20.528256689885588
17,111,"McHenry County, Illinois",307083.0,39.6,79836.0,34589.0,23653.0,7.702477831726276
17,113,"McLean County, Illinois",173254.0,32.6,63420.0,31752.0,23485.0,13.555242591801631
17,115,"Macon County, Illinois",108404.0,40.7,47477.0,27010.0,19626.0,18.104497989004095
17,117,"Macoupin County, Illinois",46482.0,43.0,52337.0,26779.0,5875.0,12.639301234886624
17,119,"Madison County, Illinois",266759.0,39.7,54573.0,29100.0,34400.0,12.895534921033592
17,121,"Marion County, Illinois",38503.0,41.6,43427.0,23366.0,6867.0,17.834973898137807
17,123,"Marshall County, Illinois",12060.0,46.4,54189.0,28279.0,1163.0,9.643449419568823
17,125,"Mason County, Illinois",13931.0,45.1,43125.0,25166.0,2115.0,15.181968272198693
17,127,"Massac County, Illinois",14883.0,44.0,42706.0,23673.0,2750.0,18.477457501847745
17,129,"Menard County, Illinois",12576.0,42.6,60420.0,31323.0,1564.0,12.436386768447838
17,131,"Mercer County, Illinois",15971.0,44.8,55750.0,27566.0,1618.0,10.130862187715234
17,133,"Monroe County, Illinois",33703.0,42.3,72956.0,35699.0,1480.0,4.3913004777022815
17,135,"Montgomery County, Illinois",29301.0,42.4,45173.0,21072.0,3725.0,12.712876693628203
17,137,"Morgan County, Illinois",34801.0,41.1,47760.0,25201.0,4684.0,13.45938335105313
17,139,"Moultrie County, Illinois",14915.0,40.7,51432.0,25351.0,1769.0,11.86054307743882
17,141,"Ogle County, Illinois",52034.0,41.8,55832.0,28026.0,5617.0,10.79486489602952
17,143,"Peoria County, Illinois",186818.0,36.9,51632.0,29055.0,29991.0,16.053592266269845
17,145,"Perry County, Illinois",21595.0,41.6,43308.0,22650.0,3102.0,14.364436212086131
17,147,"Piatt County, Illinois",16469.0,43.3,69160.0,33197.0,927.0,5.628757058716376
17,149,"Pike County, Illinois",16054.0,42.5,40157.0,22048.0,2233.0,13.909306091939703
17,151,"Pope County, Illinois",4255.0,50.6,39243.0,21427.0,604.0,14.195064629847238
17,153,"Pulaski County, Illinois",5792.0,43.5,32538.0,18924.0,1051.0,18.1457182320442
17,155,"Putnam County, Illinois",5746.0,46.4,64085.0,32584.0,595.0,10.355029585798816
17,157,"Randolph County, Illinois",32934.0,41.4,48343.0,23424.0,3219.0,9.774093641829113
17,159,"Richland County, Illinois",16072.0,42.1,45597.0,23972.0,2311.0,14.379044300647088
17,161,"Rock Island County, Illinois",146536.0,40.1,50208.0,26893.0,21375.0,14.586859201834361
17,163,"St. Clair County, Illinois",265569.0,37.8,50006.0,27683.0,46059.0,17.343515244625692
17,165,"Saline County, Illinois",24659.0,42.0,40290.0,21917.0,5334.0,21.631047487732673
17,167,"Sangamon County, Illinois",198639.0,39.9,56742.0,31904.0,29600.0,14.901404054591495
17,169,"Schuyler County, Illinois",7205.0,45.5,48396.0,24323.0,1411.0,19.58362248438584
17,171,"Scott County, Illinois",5169.0,43.3,46210.0,25568.0,747.0,14.451538015089959
17,173,"Shelby County, Illinois",22011.0,44.4,48572.0,23974.0,2810.0,12.766344100676934
17,175,"Stark County, Illinois",5840.0,46.2,52058.0,28545.0,768.0,13.150684931506849
17,177,"Stephenson County, Illinois",46283.0,44.6,45624.0,24529.0,7203.0,15.56294967914785
17,179,"Tazewell County, Illinois",135400.0,40.6,60178.0,30700.0,10485.0,7.7437223042836045
17,181,"Union County, Illinois",17458.0,43.7,45464.0,24296.0,2667.0,15.276663993584602
17,183,"Vermilion County, Illinois",79613.0,40.1,43552.0,22733.0,15093.0,18.957959127278208
17,185,"Wabash County, Illinois",11587.0,42.6,46871.0,24697.0,1376.0,11.875377578320531
17,187,"Warren County, Illinois",17611.0,39.9,44067.0,23350.0,2533.0,14.38305604451763
17,189,"Washington County, Illinois",14369.0,42.8,54936.0,29548.0,1580.0,10.995893938339481
17,191,"Wayne County, Illinois",16517.0,42.7,46903.0,24342.0,2552.0,15.450747714475995
17,193,"White County, Illinois",14410.0,44.5,43678.0,25065.0,1960.0,13.601665510062457
17,195,"Whiteside County, Illinois",57155.0,42.8,49151.0,26155.0,6388.0,11.17662496719447
17,197,"Will County, Illinois",685378.0,37.0,77507.0,32311.0,51976.0,7.5835524338394285
17,199,"Williamson County, Illinois",67336.0,40.9,45902.0,25238.0,9724.0,14.441012237139123
17,201,"Winnebago County, Illinois",288896.0,39.3,49468.0,26187.0,44086.0,15.260162826761187
17,203,"Woodford County, Illinois",39123.0,40.0,68040.0,32360.0,2942.0,7.519873220356312
18,001,"Adams County, Indiana",34813.0,33.7,47572.0,21173.0,6140.0,17.637089592968145
18,003,"Allen County, Indiana",365565.0,35.6,49574.0,26058.0,54545.0,14.920739129840111
18,005,"Bartholomew County, Indiana",80203.0,37.9,55874.0,28631.0,9975.0,12.437190628779472
18,007,"Benton County, Indiana",8709.0,40.5,48069.0,23181.0,1096.0,12.584682512343553
18,009,"Blackford County, Indiana",12364.0,43.4,38791.0,21980.0,1447.0,11.70333225493368
18,011,"Boone County, Indiana",61884.0,38.9,72774.0,40487.0,3719.0,6.009630922370888
18,013,"Brown County, Indiana",14965.0,48.3,56323.0,30279.0,1882.0,12.576010691613766
18,015,"Carroll County, Indiana",20007.0,42.3,54140.0,25647.0,2139.0,10.691258059679113
18,017,"Cass County, Indiana",38324.0,40.5,43918.0,22625.0,5640.0,14.716626656925165
18,019,"Clark County, Indiana",113993.0,38.8,51844.0,25693.0,11153.0,9.783934101216742
18,021,"Clay County, Indiana",26568.0,40.4,49735.0,22913.0,4358.0,16.403191809695876
18,023,"Clinton County, Indiana",32692.0,38.6,50096.0,23260.0,4052.0,12.394469595007953
18,025,"Crawford County, Indiana",10582.0,43.3,41173.0,19756.0,2034.0,19.22131922131922
18,027,"Daviess County, Indiana",32583.0,34.6,47939.0,21472.0,4329.0,13.286069422705092
18,029,"Dearborn County, Indiana",49552.0,42.3,60834.0,28471.0,4537.0,9.15603810138844
18,031,"Decatur County, Indiana",26340.0,39.1,51185.0,24175.0,3375.0,12.813211845102506
18,033,"DeKalb County, Indiana",42489.0,38.9,50398.0,25132.0,5387.0,12.678575631339877
18,035,"Delaware County, Indiana",116463.0,35.1,39537.0,21566.0,23995.0,20.60311000060105
18,037,"Dubois County, Indiana",42345.0,40.9,55154.0,27331.0,3545.0,8.371708584248436
18,039,"Elkhart County, Indiana",201640.0,35.3,49692.0,22387.0,29381.0,14.571017655227138
18,041,"Fayette County, Indiana",23608.0,42.4,40851.0,21716.0,4472.0,18.94273127753304
18,043,"Floyd County, Indiana",76290.0,40.0,57494.0,29350.0,9050.0,11.862629440293617
18,045,"Fountain County, Indiana",16741.0,42.5,45924.0,25086.0,2081.0,12.430559703721402
18,047,"Franklin County, Indiana",22887.0,42.1,52128.0,24748.0,2591.0,11.320837156464368
18,049,"Fulton County, Indiana",20412.0,41.5,46310.0,23507.0,2828.0,13.854595336076818
18,051,"Gibson County, Indiana",33684.0,40.3,49669.0,25990.0,3610.0,10.717254482840518
18,053,"Grant County, Indiana",68269.0,39.8,40272.0,20348.0,12183.0,17.845581449852787
18,055,"Greene County, Indiana",32633.0,42.6,45153.0,23189.0,4810.0,14.739680691324732
18,057,"Hamilton County, Indiana",303042.0,36.3,87782.0,42361.0,15381.0,5.075534084384342
18,059,"Hancock County, Indiana",71955.0,39.8,68449.0,30011.0,5274.0,7.3295809881175735
18,061,"Harrison County, Indiana",39370.0,42.5,52926.0,25319.0,5139.0,13.053086106172213
18,063,"Hendricks County, Indiana",155817.0,37.5,73042.0,31335.0,7834.0,5.027692742126982
18,065,"Henry County, Indiana",48953.0,42.5,44509.0,22182.0,7349.0,15.012358793128103
18,067,"Howard County, Indiana",82728.0,41.5,45928.0,25507.0,13665.0,16.517986655062373
18,069,"Huntington County, Indiana",36696.0,40.1,47042.0,23396.0,4227.0,11.518966644865925
18,071,"Jackson County, Indiana",43637.0,38.3,48546.0,23098.0,6317.0,14.476247221394688
18,073,"Jasper County, Indiana",33461.0,39.1,55485.0,24839.0,2488.0,7.435521950927946
18,075,"Jay County, Indiana",21196.0,39.4,42322.0,20234.0,3317.0,15.649179090394414
18,077,"Jefferson County, Indiana",32482.0,40.5,47065.0,23006.0,4344.0,13.373560741333662
18,079,"Jennings County, Indiana",28023.0,39.6,47236.0,22374.0,4217.0,15.04835313849338
18,081,"Johnson County, Indiana",147567.0,37.4,63023.0,29877.0,13473.0,9.130090060785948
18,083,"Knox County, Indiana",37956.0,38.1,44624.0,22976.0,4980.0,13.120455263989882
18,085,"Kosciusko County, Indiana",78461.0,37.8,54482.0,26854.0,8423.0,10.735269751851238
18,087,"LaGrange County, Indiana",38395.0,31.1,53947.0,21774.0,4728.0,12.314103398880063
18,089,"Lake County, Indiana",489698.0,38.2,50905.0,25483.0,84905.0,17.338237035887424
18,091,"LaPorte County, Indiana",110993.0,40.0,48165.0,24340.0,17621.0,15.875775949834674
18,093,"Lawrence County, Indiana",45696.0,42.4,46044.0,23743.0,5771.0,12.629114145658264
18,095,"Madison County, Indiana",129862.0,40.0,44795.0,22997.0,20618.0,15.87685389105358
18,097,"Marion County, Indiana",932142.0,34.1,43369.0,25208.0,187586.0,20.1241870873751
18,099,"Marshall County, Indiana",46833.0,39.8,49725.0,23372.0,5351.0,11.42570409753806
18,101,"Martin County, Indiana",10218.0,42.7,47457.0,23913.0,1228.0,12.018007437854767
18,103,"Miami County, Indiana",36093.0,39.8,45646.0,21940.0,5416.0,15.005679771700883
18,105,"Monroe County, Indiana",143292.0,28.6,43389.0,25488.0,32044.0,22.362727856405105
18,107,"Montgomery County, Indiana",38108.0,40.4,50253.0,24095.0,4635.0,12.162800461845281
18,109,"Morgan County, Indiana",69504.0,41.2,57521.0,26556.0,8547.0,12.297133977900552
18,111,"Newton County, Indiana",14022.0,42.9,50058.0,24061.0,1833.0,13.072314933675653
18,113,"Noble County, Indiana",47587.0,38.4,49657.0,23792.0,5320.0,11.179523819530544
18,115,"Ohio County, Indiana",6003.0,46.2,54653.0,25278.0,397.0,6.61335998667333
18,117,"Orange County, Indiana",19579.0,40.9,41438.0,21295.0,3154.0,16.109096480923437
18,119,"Owen County, Indiana",21038.0,44.3,45388.0,22675.0,3074.0,14.611655100294705
18,121,"Parke County, Indiana",17033.0,41.6,42664.0,22247.0,2312.0,13.573651147771972
18,123,"Perry County, Indiana",19301.0,41.1,47396.0,21634.0,2561.0,13.268742552199368
18,125,"Pike County, Indiana",12554.0,43.4,48076.0,24367.0,1244.0,9.90919228931018
18,127,"Porter County, Indiana",167016.0,39.4,64874.0,30615.0,17560.0,10.513962734109306
18,129,"Posey County, Indiana",25527.0,42.7,59918.0,30396.0,2451.0,9.601598307674227
18,131,"Pulaski County, Indiana",12910.0,41.6,44884.0,23958.0,1710.0,13.24554608830364
18,133,"Putnam County, Indiana",37626.0,37.8,52465.0,23040.0,3298.0,8.765215542444055
18,135,"Randolph County, Indiana",25403.0,42.0,42418.0,22817.0,4319.0,17.00192890603472
18,137,"Ripley County, Indiana",28633.0,40.8,52372.0,23980.0,2834.0,9.897670520029337
18,139,"Rush County, Indiana",16873.0,41.2,46380.0,24267.0,2981.0,17.667279084928584
18,141,"St. Joseph County, Indiana",267696.0,36.4,46174.0,24748.0,43926.0,16.408911601219295
18,143,"Scott County, Indiana",23734.0,40.9,46368.0,23103.0,3267.0,13.765062779135418
18,145,"Shelby County, Indiana",44404.0,41.5,52651.0,25478.0,5446.0,12.264660841365643
18,147,"Spencer County, Indiana",20777.0,42.8,54870.0,25914.0,2013.0,9.688597968907928
18,149,"Starke County, Indiana",23069.0,41.9,43401.0,21343.0,3596.0,15.588018553036543
18,151,"Steuben County, Indiana",34279.0,42.1,50418.0,25497.0,3407.0,9.939029726654804
18,153,"Sullivan County, Indiana",21026.0,41.0,43786.0,20219.0,3265.0,15.528393417673357
18,155,"Switzerland County, Indiana",10484.0,40.1,43456.0,20698.0,2221.0,21.184662342617322
18,157,"Tippecanoe County, Indiana",183397.0,27.9,47406.0,24221.0,36513.0,19.909267872429755
18,159,"Tipton County, Indiana",15447.0,44.5,54023.0,27556.0,1328.0,8.597138602964977
18,161,"Union County, Indiana",7251.0,43.1,45104.0,22918.0,681.0,9.391808026479106
18,163,"Vanderburgh County, Indiana",181692.0,37.7,43311.0,25666.0,29710.0,16.35184818263875
18,165,"Vermillion County, Indiana",15752.0,43.0,44409.0,22932.0,2077.0,13.185627221940072
18,167,"Vigo County, Indiana",108099.0,36.1,41221.0,22079.0,20053.0,18.550587887029483
18,169,"Wabash County, Indiana",32177.0,42.1,47473.0,23745.0,3839.0,11.93088230723809
18,171,"Warren County, Indiana",8309.0,44.5,58623.0,28690.0,639.0,7.690456131905163
18,173,"Warrick County, Indiana",61427.0,40.6,61542.0,31021.0,5757.0,9.372100216517167
18,175,"Washington County, Indiana",27792.0,41.0,44883.0,22096.0,4100.0,14.7524467472654
18,177,"Wayne County, Indiana",67423.0,40.9,39691.0,22227.0,12903.0,19.137386351838394
18,179,"Wells County, Indiana",27836.0,40.7,51568.0,24544.0,3421.0,12.289840494323897
18,181,"White County, Indiana",24265.0,42.3,51547.0,25859.0,2376.0,9.79188131052957
18,183,"Whitley County, Indiana",33354.0,41.3,54837.0,27062.0,2876.0,8.62265395454818
19,001,"Adair County, Iowa",7330.0,46.0,48765.0,27358.0,687.0,9.37244201909959
19,003,"Adams County, Iowa",3822.0,47.2,48598.0,26991.0,368.0,9.628466771323914
19,005,"Allamakee County, Iowa",14001.0,45.1,48089.0,27027.0,1388.0,9.913577601599886
19,007,"Appanoose County, Iowa",12602.0,44.8,40817.0,23617.0,1998.0,15.854626249801619
19,009,"Audubon County, Iowa",5793.0,48.3,47048.0,30085.0,651.0,11.237700673226307
19,011,"Benton County, Iowa",25720.0,41.8,61222.0,30888.0,2324.0,9.035769828926906
19,013,"Black Hawk County, Iowa",132821.0,34.8,50348.0,26571.0,19605.0,14.760467094811814
19,015,"Boone County, Iowa",26411.0,41.1,54513.0,28412.0,2659.0,10.06777479080686
19,017,"Bremer County, Iowa",24663.0,38.9,64264.0,31001.0,1677.0,6.799659408831042
19,019,"Buchanan County, Iowa",21031.0,38.5,55881.0,30216.0,1905.0,9.058057153725454
19,021,"Buena Vista County, Iowa",20445.0,35.4,49942.0,25035.0,2575.0,12.594766446563952
19,023,"Butler County, Iowa",14933.0,43.7,52204.0,27085.0,1289.0,8.631889104667515
19,025,"Calhoun County, Iowa",9876.0,45.4,44635.0,26210.0,1364.0,13.81125961927906
19,027,"Carroll County, Iowa",20555.0,42.0,53785.0,28307.0,1899.0,9.238628071028947
