ZIP Code,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Hospital Count
58401,17185.0,40.6,52400.0,30855.0,1747.0,10.165842304335175,1
58413,1039.0,56.4,43824.0,28418.0,80.0,7.699711260827719,1
58421,2808.0,47.9,55547.0,30448.0,255.0,9.081196581196581,1
58425,1440.0,51.8,51875.0,28978.0,115.0,7.986111111111111,1
58474,2830.0,42.2,60150.0,29679.0,217.0,7.667844522968198,1
58495,1399.0,47.1,45938.0,29199.0,109.0,7.791279485346676,1
58501,29643.0,37.9,59071.0,33760.0,2254.0,7.603818776776979,1
58533,944.0,53.9,39000.0,29194.0,165.0,17.478813559322035,1
58538,2706.0,28.3,40833.0,15260.0,1003.0,37.065779748706575,1
58540,2480.0,49.6,57679.0,31571.0,314.0,12.661290322580646,1
58545,3616.0,39.5,76351.0,33575.0,229.0,6.332964601769912,1
58552,1661.0,52.5,42679.0,24125.0,221.0,13.305237808549068,1
58575,789.0,54.5,51875.0,38898.0,99.0,12.547528517110266,1
58601,26123.0,34.4,80273.0,39218.0,1671.0,6.396661945412089,1
58623,2356.0,42.6,62465.0,31956.0,183.0,7.767402376910017,1
58639,1786.0,45.3,55074.0,35574.0,152.0,8.51063829787234,1
58701,33446.0,34.4,63247.0,33707.0,2243.0,6.706332595826108,1
58730,1294.0,55.0,60893.0,39188.0,108.0,8.346213292117465,1
58746,1303.0,50.0,61786.0,32209.0,52.0,3.9907904834996164,1
58784,3058.0,36.9,68145.0,48133.0,164.0,5.362982341399608,1
58801,27885.0,31.2,91681.0,46380.0,2780.0,9.969517661825353,1
58852,1620.0,48.8,69063.0,41165.0,68.0,4.197530864197531,1
58854,6716.0,32.4,82016.0,40921.0,465.0,6.923764145324598,1
59011,3048.0,45.7,49188.0,26951.0,384.0,12.598425196850394,1
59019,4272.0,42.2,56549.0,28499.0,390.0,9.129213483146067,1
59022,2451.0,24.3,37955.0,12133.0,1035.0,42.22766217870257,1
59034,5796.0,33.8,45991.0,21160.0,1091.0,18.823326432022085,1
59036,1313.0,46.3,35927.0,20960.0,251.0,19.116527037319116,1
59047,12134.0,44.9,42510.0,28277.0,1420.0,11.702653700346135,1
59068,3370.0,52.6,46094.0,31222.0,519.0,15.400593471810089,1
59072,4442.0,47.6,40913.0,22441.0,760.0,17.10941017559658,1
59101,41284.0,34.3,45976.0,26177.0,5636.0,13.651777928495301,2
59201,5578.0,30.0,37885.0,16114.0,1350.0,24.202223019003227,1
59215,980.0,51.4,41328.0,30798.0,120.0,12.244897959183673,1
59218,1009.0,35.3,67188.0,28152.0,77.0,7.631318136769078,1
59230,4493.0,43.5,55434.0,31171.0,374.0,8.324059648341866,1
59254,2177.0,47.4,48125.0,30733.0,294.0,13.504823151125402,1
59255,3666.0,27.3,23322.0,12787.0,1358.0,37.0430987452264,1
59263,1526.0,45.8,50515.0,32906.0,84.0,5.504587155963303,1
59270,8689.0,38.1,67056.0,36868.0,593.0,6.8247209114972955,1
59301,11688.0,40.7,50221.0,26799.0,1269.0,10.85728952772074,1
59313,2411.0,38.1,52222.0,29215.0,163.0,6.760680215678142,1
59324,907.0,52.2,45795.0,30743.0,137.0,15.104740904079383,1
59327,3033.0,39.8,54643.0,27450.0,308.0,10.154962083745467,1
59330,8690.0,40.3,58062.0,28392.0,1270.0,14.614499424626008,1
59337,623.0,55.1,38958.0,32099.0,47.0,7.544141252006421,1
59349,1147.0,52.1,46413.0,26359.0,181.0,15.780296425457715,1
59405,31093.0,34.1,41807.0,24243.0,4377.0,14.077123468304762,2
59417,7742.0,30.4,23415.0,12871.0,2927.0,37.806768276931024,1
59422,2388.0,49.8,42599.0,25541.0,225.0,9.422110552763819,1
59425,3626.0,42.2,41774.0,22172.0,646.0,17.8157749586321,1
59427,4789.0,31.0,40532.0,20645.0,1060.0,22.13405721444978,1
59442,1568.0,54.7,39494.0,26085.0,129.0,8.22704081632653,1
59457,9147.0,45.6,41526.0,25217.0,1204.0,13.162785612769214,1
59474,3639.0,39.9,46689.0,22880.0,345.0,9.480626545754328,1
59501,12798.0,36.0,43613.0,22475.0,2545.0,19.88591967494921,1
59520,1210.0,41.5,43393.0,26952.0,183.0,15.12396694214876,1
59522,1718.0,48.8,43958.0,34980.0,285.0,16.589057043073343,1
59526,2504.0,26.7,31886.0,14247.0,916.0,36.5814696485623,1
59538,2880.0,49.1,34904.0,22478.0,370.0,12.847222222222221,1
59601,30366.0,42.3,52566.0,31390.0,4523.0,14.894948297437924,1
59636,14.0,22.8,-666666666.0,18693.0,0.0,0.0,1
59644,3893.0,46.7,50508.0,27926.0,350.0,8.990495761623427,1
59645,1655.0,44.5,37200.0,19553.0,251.0,15.166163141993957,1
59701,33430.0,40.4,38944.0,25341.0,6467.0,19.34489979060724,1
59711,8962.0,48.6,40184.0,24793.0,1781.0,19.872796250836867,1
59715,34742.0,31.1,51193.0,32943.0,5880.0,16.92475965689943,1
59716,2115.0,31.9,74297.0,35415.0,352.0,16.64302600472813,1
59722,5790.0,43.7,42532.0,22855.0,439.0,7.582037996545768,1
59725,8103.0,39.7,36847.0,25847.0,1339.0,16.524743922004195,1
59729,2157.0,55.0,48750.0,31125.0,139.0,6.444135373203523,1
59749,1544.0,52.8,47125.0,28553.0,94.0,6.0880829015544045,1
59804,8361.0,41.7,56278.0,33377.0,1205.0,14.412151656500418,1
59840,14036.0,49.4,36568.0,22065.0,3105.0,22.12168709033913,1
59858,1234.0,59.8,44375.0,25548.0,136.0,11.021069692058347,1
59859,3022.0,56.6,37682.0,21791.0,629.0,20.814030443414957,1
59860,9930.0,45.3,38205.0,26583.0,1851.0,18.6404833836858,1
59864,7246.0,37.8,39577.0,18611.0,1813.0,25.020701076455975,1
59872,2201.0,55.8,33000.0,21854.0,193.0,8.768741481144934,1
59901,52596.0,39.1,47292.0,25429.0,7033.0,13.371739295763936,2
59923,9565.0,50.4,36695.0,24145.0,1710.0,17.877679038159958,1
59937,12847.0,43.9,52500.0,32391.0,1227.0,9.550867906904335,1
60005,29936.0,43.8,71489.0,40828.0,2115.0,7.065072153928381,1
60007,33733.0,43.1,71089.0,35709.0,1701.0,5.042539946046897,1
60010,44930.0,47.1,130526.0,67944.0,2105.0,4.68506565768974,1
60033,13569.0,33.4,51963.0,21228.0,2420.0,17.83477043260373,1
60045,20622.0,46.1,167073.0,93386.0,705.0,3.4186790805935408,1
60048,29050.0,45.1,123075.0,60601.0,962.0,3.3115318416523234,1
60050,32387.0,40.2,63573.0,29826.0,1928.0,5.953005835674808,1
60064,15848.0,30.2,34777.0,15281.0,4276.0,26.981322564361435,1
60068,37567.0,44.2,92474.0,48655.0,1551.0,4.1286235259669395,1
60085,71611.0,30.1,41995.0,17397.0,15502.0,21.64751225370404,2
60098,32508.0,38.0,61989.0,31190.0,4397.0,13.525901316598992,1
60099,31242.0,34.5,51145.0,22540.0,5016.0,16.055310159400808,1
60115,45923.0,24.6,39117.0,20385.0,12178.0,26.518302375715873,1
60123,48895.0,34.6,56554.0,24814.0,6849.0,14.007567235913692,2
60126,47818.0,39.6,100000.0,48480.0,1598.0,3.3418378016646453,1
60134,29127.0,42.7,105095.0,44847.0,1503.0,5.160160675661757,1
60139,34614.0,33.4,57893.0,23997.0,4199.0,12.13092968163171,1
60141,192.0,67.3,-666666666.0,10553.0,86.0,44.791666666666664,1
60153,24029.0,33.6,44126.0,17982.0,4996.0,20.79154355154189,1
60160,25534.0,32.3,45614.0,19154.0,5046.0,19.761886112634134,2
60190,11020.0,46.3,100136.0,48390.0,237.0,2.1506352087114338,1
60194,19044.0,38.0,69844.0,34350.0,1279.0,6.71602604494854,1
60201,43056.0,30.8,70497.0,44657.0,6294.0,14.618171683389075,1
60202,32416.0,38.6,71747.0,42999.0,3086.0,9.519990128331688,1
60302,32258.0,39.6,79167.0,52608.0,3098.0,9.603819207638415,1
60304,17402.0,37.7,93903.0,43645.0,945.0,5.430410297666935,1
60402,63938.0,34.9,59801.0,23629.0,8247.0,12.898432856830054,1
60406,24629.0,35.2,41056.0,19231.0,5397.0,21.91319176580454,1
60426,29826.0,35.5,23303.0,14368.0,10729.0,35.97197076376316,1
60429,15504.0,39.6,50628.0,26601.0,2615.0,16.866615067079465,1
60435,50095.0,36.0,52269.0,24765.0,5824.0,11.625910769537878,1
60440,53285.0,34.4,69680.0,26490.0,5653.0,10.608989396640705,1
60450,20736.0,41.7,65062.0,32037.0,2034.0,9.809027777777779,1
60451,34921.0,38.7,101580.0,38326.0,1015.0,2.9065605223218123,1
60453,56791.0,40.8,58652.0,28219.0,5941.0,10.46116462115476,1
60461,4738.0,52.6,99583.0,49824.0,138.0,2.912621359223301,1
60463,14484.0,52.5,78472.0,41997.0,491.0,3.3899475283070974,1
60504,38019.0,32.8,74426.0,32506.0,4285.0,11.27068044924906,1
60506,53708.0,34.4,57453.0,24392.0,8312.0,15.476279139048186,1
60515,28424.0,42.7,84553.0,45937.0,1830.0,6.438221221502955,1
60521,18103.0,41.6,169674.0,84285.0,795.0,4.391537314257305,1
60525,31395.0,42.0,79145.0,45269.0,2305.0,7.34193342888995,1
60540,44662.0,38.9,104074.0,47712.0,2583.0,5.783440060901885,1
60548,11792.0,38.5,65123.0,27148.0,895.0,7.58989145183175,1
60608,78072.0,31.6,37574.0,18539.0,18671.0,23.91510400655805,1
60611,31563.0,38.9,92545.0,105593.0,2482.0,7.863637803757564,2
60612,35559.0,31.1,37137.0,22057.0,11774.0,33.11116735566242,4
60613,49519.0,32.1,73810.0,57331.0,5297.0,10.696904218582766,1
60615,40257.0,33.5,40587.0,34264.0,10058.0,24.984474749732964,1
60616,52580.0,36.2,42776.0,29751.0,12976.0,24.678585013313047,1
60617,80002.0,37.5,37254.0,18085.0,19629.0,24.535636609084772,2
60621,31383.0,31.2,20150.0,12253.0,13961.0,44.48586814517414,1
60622,54467.0,31.8,79085.0,50176.0,8174.0,15.007252097600382,2
60623,88137.0,29.3,30048.0,12244.0,32750.0,37.15806074633809,1
60625,79157.0,34.0,59601.0,31245.0,13101.0,16.550652500726404,1
60628,68077.0,37.9,35654.0,18433.0,21178.0,31.108891402382596,1
60629,115104.0,30.4,41471.0,15294.0,25752.0,22.37281067556297,1
60631,28238.0,43.3,79458.0,40500.0,1280.0,4.532898930519159,1
60634,73382.0,38.6,58184.0,26564.0,8397.0,11.442860647025157,1
60637,49158.0,30.3,27091.0,21635.0,18172.0,36.96651613165711,1
60640,67088.0,37.5,47390.0,38673.0,14206.0,21.17517290722633,2
60644,49645.0,32.6,26892.0,14510.0,17017.0,34.27736932218753,1
60649,45218.0,38.4,26246.0,20699.0,15271.0,33.77194922376045,2
60657,70105.0,30.9,84319.0,67680.0,6455.0,9.207617145710007,2
60707,43451.0,39.2,55513.0,27117.0,5084.0,11.70053623622011,1
60805,19849.0,40.0,65554.0,30942.0,1340.0,6.750969822157288,1
60901,36150.0,36.2,42391.0,20993.0,9004.0,24.907330567081605,2
60936,4167.0,41.9,46589.0,26412.0,630.0,15.118790496760258,1
60942,5901.0,43.9,40575.0,25323.0,1086.0,18.403660396542957,1
60970,7046.0,48.6,41074.0,23341.0,1504.0,21.345444223673006,1
61021,23138.0,42.7,56764.0,27050.0,2316.0,10.009508168381018,1
61032,30695.0,44.4,40277.0,23523.0,5996.0,19.534126079165986,1
61036,6607.0,53.6,61914.0,33130.0,406.0,6.144997729680642,1
61068,14616.0,36.3,48418.0,23404.0,1612.0,11.029009304871375,1
61081,21468.0,42.5,47610.0,26874.0,2526.0,11.766349916154276,1
61103,23718.0,38.9,35690.0,22688.0,4596.0,19.37768783202631,1
61104,19622.0,30.6,28559.0,13866.0,7451.0,37.972683722352464,1
61108,27369.0,41.5,50712.0,26126.0,2831.0,10.343819649968943,1
61201,38744.0,36.5,43042.0,23605.0,7789.0,20.1037580012389,1
61231,5057.0,48.2,49449.0,28818.0,436.0,8.62171247775361,1
61254,11099.0,44.3,64500.0,34759.0,783.0,7.054689611676728,1
61270,7021.0,43.6,52391.0,26140.0,463.0,6.594502207662726,1
61282,7826.0,38.2,46373.0,24801.0,1134.0,14.490161001788909,1
61342,9067.0,40.2,52093.0,24301.0,1425.0,15.716333958310356,1
61350,23992.0,43.2,51373.0,28828.0,3436.0,14.321440480160053,1
61354,10771.0,46.5,47426.0,26965.0,866.0,8.040107696592703,1
61356,11022.0,46.0,50926.0,28392.0,1670.0,15.151515151515152,1
61362,5599.0,44.1,44924.0,27405.0,683.0,12.19860689408823,1
61401,34242.0,40.8,35383.0,21508.0,6503.0,18.991297237310906,2
61443,13876.0,40.1,38392.0,21409.0,3004.0,21.64889017007783,1
61455,21464.0,26.4,39058.0,21526.0,5137.0,23.933097279165114,1
61462,11713.0,36.2,39708.0,21856.0,1849.0,15.785878937932212,1
61520,17232.0,40.5,44436.0,21711.0,2809.0,16.301067780872796,1
61530,7016.0,37.8,57214.0,27112.0,606.0,8.63740022805017,1
61554,43456.0,38.8,52229.0,26252.0,4913.0,11.30568851251841,1
61614,28600.0,40.3,58924.0,35485.0,2651.0,9.26923076923077,1
61701,35788.0,33.1,43325.0,25921.0,7264.0,20.297306359673634,1
61727,10019.0,42.5,52368.0,28529.0,1250.0,12.476295039425093,1
61747,1348.0,47.6,65865.0,32768.0,64.0,4.747774480712166,1
61761,54812.0,23.9,54647.0,25587.0,10939.0,19.957308618550684,1
61764,14714.0,41.1,50226.0,24500.0,2032.0,13.809976892755198,1
61801,31558.0,22.9,29074.0,18647.0,9905.0,31.386653146587236,2
61832,35812.0,38.1,36245.0,20454.0,9731.0,27.172456159946385,2
61856,7600.0,42.7,79702.0,37675.0,392.0,5.157894736842105,1
61938,21808.0,39.8,41581.0,25234.0,3792.0,17.388114453411593,1
61944,12038.0,44.5,45341.0,24768.0,1969.0,16.356537630835685,1
62002,31742.0,40.2,40532.0,24215.0,7671.0,24.166719173335014,2
62016,3654.0,42.8,47649.0,24402.0,419.0,11.466885604816639,1
62040,42880.0,41.6,47893.0,24711.0,6896.0,16.082089552238806,1
62049,9493.0,37.4,49327.0,13892.0,630.0,6.636468977141051,1
62052,12502.0,41.3,48600.0,25917.0,1158.0,9.26251799712046,1
62056,8776.0,44.7,42066.0,23777.0,1610.0,18.34548769371012,1
62062,8126.0,42.6,84615.0,45305.0,551.0,6.780703913364509,1
62088,6583.0,45.2,49345.0,26441.0,855.0,12.987999392374297,1
62207,8989.0,33.8,17370.0,11420.0,4064.0,45.21081321615308,1
62226,29019.0,40.8,50755.0,30346.0,4014.0,13.832316757986147,1
62230,6273.0,43.4,72284.0,36992.0,224.0,3.570859238004145,1
62233,9922.0,40.3,45778.0,16748.0,704.0,7.095343680709535,1
62246,9960.0,38.9,58301.0,24609.0,1403.0,14.086345381526105,1
62249,15764.0,38.7,66528.0,32869.0,1264.0,8.0182694747526,1
62263,5078.0,44.8,46662.0,28583.0,711.0,14.001575423395037,1
62269,31791.0,37.0,79917.0,38138.0,2414.0,7.593344028184077,2
62274,7883.0,40.4,43309.0,20533.0,777.0,9.856653558289992,1
62278,6785.0,40.9,60912.0,29323.0,252.0,3.714075165806927,1
62286,6186.0,41.1,45045.0,24941.0,1144.0,18.493372130617523,1
62305,19050.0,45.0,63032.0,33091.0,1530.0,8.031496062992126,1
62321,4107.0,47.6,50647.0,27211.0,307.0,7.475042610177745,1
62363,5952.0,43.7,39443.0,23494.0,757.0,12.718413978494624,1
62401,18925.0,40.3,49244.0,30176.0,2182.0,11.529722589167768,1
62439,6883.0,44.8,40927.0,22523.0,1263.0,18.349556879267762,1
62450,12485.0,42.4,42555.0,23106.0,1936.0,15.506607929515418,1
62454,11280.0,42.2,47434.0,26977.0,1153.0,10.22163120567376,1
62471,10019.0,38.8,48528.0,21851.0,1204.0,12.017167381974248,1
62521,35870.0,42.6,50219.0,29084.0,6205.0,17.298578199052134,1
62526,33205.0,39.1,39312.0,22298.0,7775.0,23.41514832103599,1
62557,7086.0,46.1,40777.0,22833.0,1237.0,17.456957380750776,1
62565,7603.0,42.8,42610.0,22939.0,1084.0,14.257529922399053,1
62568,15985.0,44.0,46530.0,23579.0,1759.0,11.004066312167657,1
62626,7925.0,40.3,51736.0,25631.0,992.0,12.517350157728707,1
62644,5058.0,43.5,38192.0,22977.0,958.0,18.94029260577303,1
62650,26948.0,40.1,46130.0,24100.0,3732.0,13.848894166542971,1
62656,21505.0,38.5,49821.0,20957.0,2297.0,10.681236921646128,1
62681,5656.0,44.1,49537.0,23317.0,1332.0,23.55021216407355,1
62801,22125.0,41.3,39449.0,20879.0,4459.0,20.15367231638418,1
62812,11114.0,42.9,40679.0,24310.0,2168.0,19.506928198668348,1
62832,8998.0,42.3,40330.0,24622.0,1832.0,20.36008001778173,1
62837,8790.0,45.1,44733.0,25487.0,1430.0,16.26848691695108,1
62839,6505.0,42.3,42341.0,22200.0,1029.0,15.81860107609531,1
62859,5602.0,42.2,41349.0,22513.0,907.0,16.190646197786506,1
62863,9741.0,43.9,45730.0,24989.0,1207.0,12.390924956369982,1
62864,23630.0,42.9,40025.0,24523.0,4423.0,18.717731696995344,2
62881,11193.0,41.2,45885.0,24759.0,1576.0,14.080228714375055,1
62901,26752.0,24.7,21584.0,18394.0,9428.0,35.24222488038278,1
62906,6724.0,46.3,45064.0,23632.0,1179.0,17.534205829863176,1
62930,6236.0,38.4,38088.0,21648.0,1665.0,26.69980756895446,1
62946,12955.0,42.4,41929.0,22654.0,2640.0,20.378232342724818,1
62948,13093.0,39.0,41707.0,22608.0,1999.0,15.26770029786909,1
62959,28257.0,42.6,49919.0,26391.0,3647.0,12.90653643345012,2
62960,11596.0,42.5,42852.0,22545.0,2236.0,19.282511210762333,1
62966,15061.0,41.2,39361.0,23875.0,2718.0,18.046610450833278,1
62982,934.0,45.0,24265.0,18579.0,254.0,27.194860813704498,1
63017,41596.0,49.1,95812.0,52289.0,2169.0,5.21444369650928,1
63026,44122.0,39.2,74033.0,33837.0,2948.0,6.681474094556004,1
63028,26272.0,41.8,51106.0,24824.0,2689.0,10.235231425091351,1
63043,22317.0,36.8,65064.0,31441.0,2153.0,9.647354035040552,1
63044,10579.0,45.6,53651.0,27728.0,1447.0,13.67804140277909,1
63080,13143.0,37.5,40262.0,21163.0,2206.0,16.784600167389485,1
63090,21713.0,40.7,57933.0,31062.0,2258.0,10.399299958550177,1
63106,11989.0,26.4,14087.0,10183.0,6577.0,54.8586204020352,1
63110,17423.0,34.1,45363.0,30782.0,3145.0,18.050852321643806,4
63117,9097.0,38.6,70680.0,51963.0,666.0,7.321094866439486,1
63118,28810.0,31.5,29880.0,19201.0,9996.0,34.696286011801455,1
63122,38857.0,42.8,87983.0,49918.0,1431.0,3.682734127698999,1
63128,29784.0,49.5,70896.0,39041.0,1214.0,4.076013967230728,1
63131,17631.0,47.8,132827.0,76494.0,510.0,2.892632295388804,1
63136,44982.0,34.0,31118.0,16264.0,11712.0,26.037081499266375,1
63141,19920.0,48.5,104539.0,67644.0,722.0,3.6244979919678717,2
63301,49850.0,36.1,52146.0,27366.0,5547.0,11.127382146439318,1
63353,4296.0,38.2,38384.0,20494.0,485.0,11.289571694599628,1
63367,22149.0,35.9,87379.0,38763.0,1150.0,5.192107995846314,1
63376,73691.0,38.9,75855.0,33594.0,3212.0,4.358741230272353,1
63379,24571.0,35.3,59784.0,24106.0,2550.0,10.3780879899068,1
63401,22248.0,38.0,42466.0,21960.0,3925.0,17.642035239122617,1
63501,21552.0,25.5,36705.0,19621.0,5207.0,24.1601707498144,1
63552,7836.0,41.6,37058.0,20231.0,1430.0,18.24910668708525,1
63555,3221.0,39.9,42375.0,23136.0,502.0,15.585221980751319,1
63556,3596.0,37.2,44342.0,20022.0,677.0,18.82647385984427,1
63565,3647.0,48.0,39127.0,21200.0,638.0,17.493830545653964,1
63628,16026.0,37.0,47354.0,19252.0,1309.0,8.167977037314364,1
63640,27873.0,39.5,44306.0,22193.0,3409.0,12.230473935349622,1
63645,11518.0,43.0,36510.0,18674.0,1722.0,14.95051224170863,1
63663,714.0,41.2,28947.0,18362.0,177.0,24.789915966386555,1
63664,8475.0,40.8,35846.0,17937.0,1196.0,14.112094395280236,1
63670,11079.0,42.4,49177.0,24402.0,1530.0,13.809910641754671,1
63701,38941.0,33.3,50501.0,26600.0,6804.0,17.47258673377674,1
63703,8079.0,38.7,25100.0,17064.0,3119.0,38.60626315138012,1
63775,16703.0,39.8,52505.0,24495.0,1262.0,7.555528946895767,1
63801,23293.0,39.4,39905.0,22038.0,4445.0,19.082986304898466,1
63841,13375.0,41.4,36513.0,22622.0,2283.0,17.069158878504673,1
63851,3868.0,34.2,24980.0,14054.0,1241.0,32.083764219234745,1
63857,12749.0,39.8,31608.0,19655.0,3504.0,27.484508588908934,1
63901,35437.0,39.3,35959.0,20026.0,7475.0,21.093772046166436,3
63935,9943.0,42.5,32123.0,17774.0,2455.0,24.690737202051693,1
64012,27183.0,36.6,61168.0,27869.0,2783.0,10.238016407313394,1
64014,24788.0,34.1,68624.0,31957.0,1618.0,6.527351944489269,1
64024,17189.0,37.6,51786.0,24026.0,2362.0,13.741346209785327,1
64057,14024.0,44.6,57355.0,30146.0,1503.0,10.717341699942954,1
64063,19915.0,35.8,65222.0,29956.0,1958.0,9.831785086618128,1
64067,5287.0,46.7,40729.0,24572.0,604.0,11.42424815585398,1
64085,8456.0,42.5,47670.0,22739.0,1954.0,23.107852412488175,1
64086,22387.0,35.9,76691.0,34168.0,1245.0,5.561263233126368,1
64093,27951.0,26.8,43440.0,21338.0,5611.0,20.074415942184537,1
64108,7428.0,36.3,41912.0,34810.0,1716.0,23.101777059773827,2
64111,17507.0,31.4,42758.0,31099.0,3375.0,19.278003084480492,1
64114,25410.0,39.9,57217.0,35791.0,1819.0,7.158598976780795,1
64116,15378.0,39.1,43704.0,33922.0,1870.0,12.160228898426324,1
64128,12027.0,36.2,24449.0,14558.0,4227.0,35.14592167622848,1
64132,14304.0,31.4,29714.0,16445.0,5078.0,35.50055928411633,1
64139,1850.0,40.4,90435.0,36003.0,142.0,7.675675675675675,1
64154,10137.0,36.5,64134.0,34559.0,613.0,6.047153990332445,1
64402,2746.0,42.2,43409.0,20508.0,355.0,12.9278951201748,1
64424,4567.0,40.8,45750.0,21204.0,815.0,17.845412743595357,1
64429,13145.0,37.6,47427.0,17831.0,1329.0,10.110308101939902,1
64446,1046.0,48.5,41613.0,25402.0,151.0,14.435946462715105,1
64468,15921.0,24.7,34611.0,17563.0,3833.0,24.07512090949061,1
64506,24574.0,36.6,57709.0,29267.0,2236.0,9.099047774070156,1
64601,12047.0,40.3,43019.0,22089.0,2082.0,17.28231094878393,1
64628,5767.0,42.8,34391.0,20051.0,1319.0,22.8715103173227,1
64633,5013.0,42.3,36750.0,24817.0,1004.0,20.02792738878915,1
64683,8193.0,40.8,40206.0,21184.0,1593.0,19.443427316001465,1
64701,14248.0,37.6,49017.0,23944.0,2029.0,14.240595171252105,1
64724,1926.0,41.9,42292.0,23219.0,256.0,13.291796469366563,1
64730,6580.0,39.9,36448.0,20939.0,1292.0,19.635258358662615,1
64735,13307.0,43.7,43876.0,24814.0,2698.0,20.27504321034042,1
64744,7898.0,45.1,31540.0,17859.0,1916.0,24.25930615345657,1
64759,8456.0,40.1,38919.0,22576.0,2182.0,25.804162724692524,1
64772,13636.0,39.7,40508.0,21989.0,2319.0,17.006453505426812,1
64804,35641.0,39.2,45434.0,28210.0,4988.0,13.995117982099268,2
64836,23262.0,36.8,41263.0,21180.0,5103.0,21.937064740778954,1
64850,24254.0,36.6,40782.0,20546.0,4187.0,17.263131854539456,1
65041,5650.0,49.4,50745.0,28726.0,722.0,12.778761061946902,1
65065,6883.0,50.5,50295.0,26585.0,1383.0,20.09298271102717,1
65109,38811.0,38.3,55908.0,28810.0,4588.0,11.821390842802298,1
65201,43104.0,22.8,31110.0,19498.0,14293.0,33.15933556050483,2
65233,11794.0,38.8,43391.0,21082.0,1403.0,11.895879260641005,1
65251,21229.0,37.0,44478.0,21872.0,2847.0,13.410900183710961,1
65265,15320.0,41.1,41906.0,20753.0,2529.0,16.507832898172325,1
65270,17781.0,36.9,37107.0,17785.0,3186.0,17.918002362071874,1
65340,15777.0,34.4,41233.0,20361.0,2684.0,17.01210623058883,1
65351,2396.0,48.0,38523.0,20876.0,317.0,13.230383973288815,1
65401,32441.0,30.9,41941.0,22505.0,6746.0,20.794673407108288,1
65483,4333.0,48.1,30529.0,18866.0,1246.0,28.75605815831987,1
65536,29592.0,39.5,40389.0,19489.0,5538.0,18.714517437145176,1
65548,5369.0,43.3,29583.0,15571.0,1241.0,23.11417396163159,1
65560,14508.0,42.0,38429.0,20193.0,3340.0,23.021781086297214,1
65605,12189.0,41.2,36265.0,19323.0,2209.0,18.12289769464271,1
65613,17613.0,34.7,42991.0,21242.0,2880.0,16.351558507920288,1
65625,8045.0,38.8,39069.0,19368.0,1642.0,20.410192666252332,1
65708,12999.0,35.9,40821.0,19489.0,3773.0,29.025309639203016,1
65775,24915.0,40.1,34779.0,20417.0,5489.0,22.030905077262695,1
65804,37890.0,40.7,45469.0,31186.0,5634.0,14.86935866983373,1
65807,57350.0,32.1,37500.0,20906.0,11818.0,20.60680034873583,1
66002,13466.0,34.8,44964.0,22334.0,2466.0,18.312787761770384,1
66032,5021.0,42.6,40984.0,22054.0,815.0,16.23182632941645,1
66044,28217.0,23.6,34889.0,20531.0,7617.0,26.994365099053763,1
66048,35958.0,38.2,56044.0,26398.0,4862.0,13.521330441070138,3
66061,60652.0,34.9,73276.0,32060.0,4967.0,8.189342478401372,1
66067,15383.0,39.2,47702.0,24329.0,2118.0,13.768445686797113,1
66071,12233.0,43.6,65568.0,30941.0,1096.0,8.959372189977929,1
66097,1349.0,38.2,50700.0,25269.0,154.0,11.415863602668644,1
66112,13025.0,35.6,44126.0,22818.0,1911.0,14.671785028790786,1
66204,19954.0,34.0,51813.0,27937.0,2231.0,11.180715645985767,1
66209,19271.0,48.5,104098.0,68809.0,516.0,2.6775984640132844,1
66211,4848.0,52.2,99271.0,113912.0,112.0,2.31023102310231,3
66213,28706.0,39.1,88051.0,43901.0,1599.0,5.570264056294851,2
66215,26051.0,39.2,69370.0,36144.0,1842.0,7.070745844689263,1
66219,11441.0,33.4,77119.0,39065.0,426.0,3.723450747312298,1
66434,4842.0,44.1,47576.0,24399.0,606.0,12.515489467162329,1
66436,5840.0,42.5,54673.0,27906.0,512.0,8.767123287671232,1
66439,2710.0,43.5,36532.0,21432.0,512.0,18.8929889298893,1
66441,28670.0,26.7,45432.0,22330.0,3811.0,13.29264039065225,1
66502,45915.0,25.2,42201.0,25064.0,11693.0,25.466623107916803,2
66508,4408.0,42.0,44269.0,25872.0,396.0,8.98366606170599,1
66521,1780.0,39.6,55365.0,26359.0,112.0,6.292134831460674,1
66534,3644.0,42.7,53088.0,27258.0,390.0,10.702524698133919,1
66538,3251.0,47.2,49244.0,27466.0,254.0,7.812980621347278,1
66547,8322.0,36.1,62637.0,28600.0,744.0,8.940158615717376,1
66604,22796.0,36.4,41378.0,25942.0,4292.0,18.82786453763818,1
66606,11115.0,41.5,44146.0,28929.0,1953.0,17.57085020242915,1
66701,12294.0,37.8,39976.0,20751.0,2039.0,16.5853261753701,1
66720,11397.0,39.6,41804.0,23105.0,2257.0,19.803457050100903,1
66725,5746.0,46.9,45189.0,23587.0,592.0,10.302819352593108,1
66736,3701.0,43.9,39333.0,23098.0,774.0,20.913266684679815,1
66739,5634.0,38.6,38673.0,17030.0,1186.0,21.050763223287184,1
66743,4362.0,36.2,45417.0,20111.0,475.0,10.889500229252636,1
66749,7815.0,39.8,40705.0,20684.0,1422.0,18.1957773512476,1
66757,3249.0,43.7,46788.0,24753.0,339.0,10.43397968605725,1
66762,24978.0,28.0,35187.0,19994.0,6266.0,25.08607574665706,1
